,0
train_rmse,0.2152119260941003
train_r2,0.9685589954049255
selection_alpha,0.5684724763549357
selection_l1_ratio,0.1
final_alpha,5.4
intercept,2.7854993010206184
test_rmse,0.3085858919581521
test_r2,0.9613234405729422
num_non_negligible,80.0
train_nll,
test_nll,
num_low_freq,67.0
