,0
train_rmse,0.213976499896245
train_r2,0.9684978427945201
selection_alpha,0.006323974608342543
selection_l1_ratio,1.0
final_alpha,1.3000000000000003
intercept,3.2031977935217393
test_rmse,0.3737760236188264
test_r2,0.9000709286764189
num_non_negligible,68.0
train_nll,
test_nll,
num_low_freq,126.0
