,SMILES,log CMC,traintest,pred,type,err,Molecules,Molecule name,Molecule weight,Average temperature,CMC (M),Convertable,K0,K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,K14,K15,K16,K17,K18,K19,K20,K21,K22,K23,K24,K25,K26,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,K47,K48,K49,K50,K51,K52,K53,K54,K55,K56,K57,K58,K59,K60,K61,K62,K63,K64,K65,K66,K67,K68,K69,K70,K71,K72,K73,K74,K75,K76,K77,K78,K79,K80,K81,K82,K83,K84,K85,K86,K87,K88,K89,K90,K91,K92,K93,K94,K95,K96,K97,K98,K99,K100,K101,K102,K103,K104,K105,K106,K107,K108,K109,K110,K111,K112,K113,K114,K115,K116,K117,K118,K119,K120,K121,K122,K123,K124,K125,K126,K127,K128,K129,K130,K131,K132,K133,K134,K135,K136,K137,K138,K139,K140,K141,K142,K143,K144,K145,K146,K147,K148,K149,K150,K151,K152,K153,K154,K155,K156,K157,K158,K159,K160,K161,K162,K163,K164,K165,K166,K167,K168,K169,K170,K171,K172,K173,K174,K175,K176,K177,K178,K179,K180,K181,K182,K183,K184,K185,K186,K187,K188,K189,K190,K191,K192,K193,K194,K195,K196,K197,K198,K199,K200,K201,K202,K203,K204,K205,K206,K207,K208,K209,K210,K211,K212,K213,K214,K215,K216,K217,K218,K219,K220,K221,K222,K223,K224,K225,K226,K227,K228,K229,K230,K231,K232,K233,K234,K235,K236,K237,K238,K239,K240,K241,K242,K243,K244,x,y
0,CCCCCCCCC(O)CO,3.361727836,train,3.284244,nonionic,0.0060037354631995,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFC190>,,,,,,4.370358134175972,4.319940624749898,4.138663813507844,4.260077438226175,4.232133565481797,4.175098752143075,4.142259739278735,4.191369293111433,4.163027980760448,4.131961633770488,4.065541608543328,4.050554612746256,4.161273762070139,4.150053435062491,4.133006258184846,4.111378362930244,4.058772625651551,4.029437465433844,4.077016530134169,4.003382712090618,4.020030505236827,3.973509719094177,3.940763887848016,3.943872056914355,3.9259712953283383,3.8839760863099775,3.809916655124976,3.7278606248434665,3.553656377254072,4.257269092538533,3.647545663288253,3.637275260298469,3.6123996519735697,3.582366399354989,3.9798700842019454,2.8621513481146392,2.882897975160069,2.8823431593053503,2.88119817074489,2.8794654016293086,2.8771484494784856,2.8742520944370007,2.870782261852591,2.8667459865943825,3.581296306885112,3.636182748457761,3.615358447071314,3.763020498902842,3.710916177800623,4.346181582265256,4.246295753777937,4.097885398340975,4.053573601836335,4.019923718703102,4.185368711397815,3.996981981980423,4.162488993293617,4.049104104461466,4.194622452231357,4.037631219227554,4.196884431662564,3.966220306830996,4.131715508053627,4.14331891270248,4.173047299403224,4.16738324737064,4.097038593954604,4.177079693243495,4.159620295910091,3.9648548995968578,3.913886569348157,4.143536279720839,4.137637229311742,4.1220264434806095,3.853987102230607,3.702453200594872,3.979625191547077,4.158055073554231,3.9381466866888095,4.196120872626656,3.9363564167411895,4.2032844930976285,3.94773822379453,4.188327662177507,4.185425193416899,3.500047855567073,3.4681654891522093,3.4073060030754214,4.241378126102965,4.2358173500071485,4.179057306409141,4.012388566497987,4.137333361580069,3.989753231427804,3.889471854429405,3.8234016133857303,4.053693730352523,3.936012455405643,4.069204309654257,3.9466918060463216,4.260923787941639,4.168568346883678,4.238208260366074,4.069224591525787,4.172225432523453,3.985441930872362,3.9733768004085537,3.827738685114197,4.001122081198482,3.975819080603694,4.03671183822507,4.002573347570775,3.980256501323606,3.969476979429481,3.937707212158157,4.252372837703653,4.262579903331978,4.186066737793121,4.215241997805393,4.086322314469085,4.073329434805543,4.031253633771961,2.6909308178028426,2.6919959547349714,2.5614188901947763,2.6900186493481635,2.5597121888305443,2.685019177162089,2.555394668937595,2.677048862857989,2.6937194534200524,2.6930871237538527,2.6916937820151507,2.561158059338528,3.1065226183294574,2.6895431565400694,2.6866407341697105,2.5567955164049208,2.682994009578942,2.6786121177251148,2.5498561455145987,2.540399813225057,2.6972389905044034,2.6928625778059865,2.6908644419972463,2.683891109822278,2.690684550382596,2.671389007472678,2.647064735539058,2.565762206898437,2.5640131308038496,2.559640907700456,2.56448242653626,2.56429549901713,2.566247440515879,2.683891109822278,2.6612411312762148,2.3470521975862533,2.393741433507009,2.468033569646212,2.465983523224521,2.3253591943917e-06,5.468372311975754e-24,2.376085761655287,2.596545953157332,2.328301935678468e-06,0.000834349980983,3.482984878848552,2.591094638887093,2.480995488599888,2.5974155206156424,2.596210234687612,2.575267271377867,2.5814541261385835,2.482617017712234,2.4852602184019084,2.4854938183890822,2.4578899118770496,2.471542144021017,2.4280079353515065,2.4730949132502684,2.510718263234839,2.503992247091484,2.362407484207664,2.459736363533463,2.324027450136476e-06,2.456899186023439,2.3230651707916725e-06,2.323736834538933e-06,2.474440829880446,2.5011980969913528,3.7086276580118938,3.70048244468525,3.680585032581673,3.650170939395252,3.364336944032308,3.3274378005880174,3.312703517418379,3.642884912426095,3.629152534392129,3.4417557323428465,3.4287487369952028,4.115494348511763,4.0198905565499325,3.8457740314880393,4.053417528108748,4.065182032339185,4.112557716334789,3.368028991762465,3.658941554240253,1.2950550463477797,1.3027600552977787,1.2877589991928375,2.5657036744788915,2.688576384510731,2.777912636973603,4.165756206422972,4.140755395369184,3.3666025630415017,3.5260797017537566,4.163527452654939,3.860906047130412,3.929692618915551,3.894710312783918,3.5344750295678025,4.038146707072585,3.6894240085363528,3.658941483824529,3.396868168577348,2.5111636115376608,2.5101948276536685,2.427364450494664,2.59928453105702,2.589822520764858,2.3910886342493014,2.426534768820086,2.599627679112327,2.599285127328991,2.4677184472916087,2.5130081164386566,2.423450067257594,2.584693845954575,2.593425365354852,2.598256507334849,0.0008344710782919,31.954214096069336,7.233650207519531
1,CCCCCCCCC(O)CCO,3.361727836,train,3.2403183,nonionic,0.0147402758348529,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFE810>,,,,,,4.319940624749898,4.370358088126767,4.170429139914551,4.282853950148491,4.2487456363062295,4.186237622952921,4.151602807308848,4.222026799807189,4.1885328884077335,4.1535070566483085,4.081657706904152,4.07032715151805,4.20287305108517,4.188867172470943,4.168256483545071,4.142960435950388,4.083943715182743,4.052013696952139,4.109384242402655,4.027964912819743,4.050272922509842,3.99944419828173,3.967555986150289,3.974236116700949,3.954813794280355,3.909736871026943,3.831465266462199,3.745952470011207,3.56682132849061,4.274288545267431,3.644555359177392,3.634338947866902,3.609588014144294,3.579694728202238,3.941449428461789,2.860542241247343,2.8812491148172508,2.8806953771227604,2.879552611472897,2.8778231992690637,2.8755107229228614,2.8726199421884644,2.869156758081259,2.865128175654642,3.578728662057923,3.644064145048543,3.6168072866105727,3.7771033590670022,3.7310847445334376,4.297953819811296,4.219111720326665,4.052889518657542,4.032393159417634,3.990198671012788,4.139338978367113,3.965891523886384,4.115381289174691,4.0243053669995295,4.159582547608372,4.009974556118458,4.154760816597779,3.935197275889063,4.085226756069181,4.096750541477558,4.125749132168491,4.1472920118813565,4.084428398181581,4.164475563924523,4.14066392852817,3.9551305258637863,3.9258022085752096,4.105365569973836,4.095276865229453,4.077400329722678,3.839046817969227,3.684488592644176,3.9723379761517545,4.142655556847826,3.9544276093264936,4.149930361901495,3.940183704452432,4.169101838549586,3.958019497123945,4.158520978847423,4.1549811885036725,3.494465332493527,3.4576341734532816,3.392950787540358,4.219136561407038,4.205400815551235,4.148867519895976,3.9825925059596745,4.123378756707093,3.968341202820739,3.883350486212648,3.822690769929576,4.053842484039056,3.924489318682045,4.067451207390734,3.933581482602992,4.274851187067722,4.145689065673163,4.232063076922002,4.04743873819241,4.182812280317218,3.9792116196760303,3.971541736489496,3.816443360360099,3.9735183481784206,3.956406539485314,4.024866896994319,3.968215112733023,3.946012035850265,3.942273373513911,3.918370540895074,4.234305699306914,4.24015256401113,4.182057739770076,4.252330069516927,4.114499513730823,4.080261342978941,4.045473641891368,2.6922301883993134,2.694187392487604,2.563309629363137,2.693094538726495,2.562366714478584,2.688962806088185,2.5588007043739283,2.681834920822594,2.6960792881550657,2.695891480591775,2.6949394265156443,2.56395824403798,3.111849496890569,2.693225722318538,2.690754755906032,2.5603476889382053,2.687532964498261,2.683568476075446,2.55414111530902,2.545392494370776,2.699435704496497,2.694885942835612,2.693542964646241,2.6874321124811,2.69414181579454,2.674709399490252,2.650541933474276,2.5671565798830938,2.566175456801882,2.562560217122151,2.564585661725008,2.5643028923831364,2.5666168146550365,2.6874321124811,2.666416915028148,2.34940366078134,2.3962183192968785,2.4689066506947075,2.4675448998232787,2.325409715755172e-06,5.468394995090792e-24,2.377082108088699,2.598457662412825,2.3283558957526237e-06,0.0008343891019954,3.486664678344962,2.5937896018346693,2.4821631163841817,2.599528454778284,2.598320302455952,2.578891034760663,2.584236577894451,2.482127505794856,2.485473478963267,2.486412088770742,2.456818073750916,2.4709809799728752,2.428005681255871,2.4746184081695777,2.5126791819927927,2.5059440138780955,2.3610252067388986,2.45865181455868,2.3239789107718144e-06,2.4558180566613377,2.323016652915874e-06,2.323688301664139e-06,2.474573564937657,2.5038570638195994,3.7155049091233305,3.7108692869024056,3.6940896902584215,3.6662616948299984,3.3692747537722525,3.333187023417172,3.3202651950438447,3.653341789006729,3.642544431020697,3.4472156103620835,3.4363850306702592,4.120989156458422,4.02372688220817,3.8401701666652848,4.04914373483892,4.107613236256722,4.109751116900923,3.3791006804103225,3.6771683733073743,1.295616659219831,1.3026388314468664,1.2886523844190856,2.5672756944958257,2.6918006072794456,2.7788437881894192,4.162163645508364,4.137576634579099,3.363536253434372,3.5257946513475646,4.193807455356496,3.895413565549916,3.96627691293442,3.9313042174236994,3.551933836179836,4.0442484920291095,3.7051314589865822,3.677168301694801,3.40404570205306,2.5129037858844354,2.5119331182055005,2.4278643062894223,2.600400542792561,2.590488638408928,2.390353711196861,2.427694506624172,2.600343436522683,2.599600258363348,2.4679001284998225,2.513660704244622,2.4252643907152085,2.5869331344702,2.595196715624583,2.5997714754187573,0.0008345327398556,88.6977767944336,-13.206478118896484
2,CCCCCCCCCCCCC(O)CCO,1.113943352,train,1.1944386,nonionic,0.0064794811992303,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFF140>,,,,,,4.138663813507844,4.170429139914551,4.370358088126767,4.111177348050372,4.096766789741546,4.06530414425735,4.044097892962166,4.1621636584943325,4.13757665310221,4.109751127080442,4.048270360811925,4.067657059347674,4.271413722661061,4.248745643674637,4.219188976861015,4.186237627712992,4.116129319268519,4.080261345886451,4.1942262259715095,4.08507234869717,4.153507051099249,4.0816577028434295,4.070327148367018,4.114499514926065,4.083943721826909,4.019191355114096,3.918152764950877,3.816262162708849,3.616106509093716,4.221476227632424,3.5778597400058847,3.568742718649053,3.546548278725543,3.5195543555228146,3.841089530845116,2.8331084582563744,2.853151552425408,2.852615809459845,2.8515101371733382,2.849836750743719,2.8475989832384263,2.844801264807413,2.8414490904941068,2.8375489875060484,3.594442251246237,3.616807288356232,3.551998799336274,3.768654737135478,3.7771033566374848,4.117984081252352,4.07366082509631,3.8964791971235018,3.965891530837975,3.8741606101626154,4.013622027148266,3.839516035702586,3.974574430147508,3.937944558264796,4.085226765268798,3.907147608084248,4.050832286056451,3.804516183026124,3.9343512568744834,3.944544135152419,3.9829822376517914,4.018248826494563,3.988127298506297,4.0643322367938906,4.015957211514324,3.940366764462096,3.96465554410041,4.024124149990243,3.9914958047080926,3.956308177177585,3.827922875884445,3.6763416026888542,3.956863067928297,4.149930369677631,3.94018373947679,4.02250452546804,3.853267039272436,4.095144706916766,3.903742309544256,4.007513321005568,4.005546295138244,3.4508527552773534,3.4163246962171177,3.355289631455808,4.107567017953808,4.066799099676861,4.082692248393675,3.943486732370006,4.132849329443691,3.973763283007033,3.968341199518965,3.9335814649554486,4.141316683656033,3.978485274781367,4.148867519895976,3.9825925059596745,4.221831956992088,4.119562637943209,4.155420632165495,4.010085989934634,4.219111708344377,4.020800851002024,4.045112065890608,3.8635693459389073,3.941449435379085,3.9682151134816905,4.042044901013351,3.8973907246703594,3.893773934638999,3.928989933097143,3.9460120389460007,4.115647219627583,4.1138481822087485,4.007450152281533,4.18205776303802,4.15160281126578,3.994200685772996,4.015834975818168,2.6792774928879743,2.6872431656400573,2.5573158291568987,2.6922302456657765,2.5616209609367755,2.6941873901745605,2.5633095618982917,2.6930944836882404,2.689208649538654,2.692062636831088,2.6941623145775204,2.563287931062914,3.1105725890288776,2.695502359680596,2.6960792301239254,2.564941307828974,2.6958914801831417,2.694939482806604,2.5639582521263478,2.5603476239766025,2.698644440372526,2.6940987663086955,2.696660588444162,2.696629797209191,2.69958915912253,2.6800373133433246,2.655725403874785,2.5612048491700907,2.565494730639063,2.567156515186381,2.5634364847918905,2.563257795910821,2.5653087541537265,2.696629797209191,2.6874321092386704,2.356485085301312,2.4036795609133845,2.464533189239228,2.467900098446594,2.325422958195944e-06,5.468403168946914e-24,2.3774032918494554,2.5996002580383544,2.3283927230430136e-06,0.0008342570498913,3.4660760211219253,2.6004005173903324,2.479659366270584,2.602040302931109,2.600828733376773,2.592160281044193,2.5915724655076366,2.4683393482593154,2.4764010631375237,2.4821275363269875,2.4394257032307065,2.45679668650056,2.418061655441667,2.4745735690727138,2.515259243799957,2.5085353842223697,2.3453239184256853,2.441167334235649,2.3233145269074783e-06,2.438388121230175,2.322352563177582e-06,2.323024006629026e-06,2.465039893750534,2.5113677684972955,3.687916041112409,3.707673833173352,3.715504984811894,3.710869211257953,3.367447245049111,3.339057860535475,3.339510661052908,3.641742628001497,3.6530691742276553,3.4451660971049884,3.450177767683957,4.010461367526999,3.939692472600279,3.73948705796277,3.91803692856782,4.157386589015908,3.967439105023191,3.4040457013010594,3.72180832584432,1.3002940443175668,1.30262774104432,1.295616677247673,2.5658662798832745,2.6909716017092977,2.7620804489866795,3.997375688518349,3.9839085283900255,3.312377289364864,3.461360157872539,4.067180435194755,4.021120190267653,4.134541681659552,4.073671492118627,3.608164952869048,3.966597037050784,3.726073186354971,3.721808255070106,3.399595434021588,2.513963575624301,2.5129917587914776,2.421434856386784,2.596064299412657,2.58322037412857,2.3759309730358247,2.425772516328088,2.5932795955888834,2.589825013400373,2.458832377903281,2.5072699385424078,2.4278643066763705,2.59048863822618,2.5954073295217484,2.598172808188428,0.0008345550057151,55.64506149291992,-18.841779708862305
3,CCCCCCCCOCCO,3.69019608,train,3.6691136,nonionic,0.0004444694443028,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFF7D0>,,,,,,4.260077438226175,4.282853950148491,4.111177348050372,4.370358134175972,4.290302053943713,4.211770431049202,4.1730396067135125,4.216196215568511,4.184566262740251,4.15085182244383,4.080654797945771,4.061387071203826,4.16903585300477,4.158039113553201,4.140962917089172,4.119145207316814,4.065967702637765,4.036332415529959,4.080057056567632,4.006843164051853,4.0199097663685945,3.974070090943476,3.9389184139020217,3.939045444386527,3.9216561751823327,3.8806122254270914,3.807736474715013,3.7265767310047337,3.553535108107616,4.203138245397315,3.6600170238565872,3.6496778394699847,3.624573337365085,3.594215233597577,3.905514668505413,2.866704622853205,2.8871205503825688,2.8866183733510886,2.885522934814331,2.883836536451265,2.8815627025780253,2.878706154689872,2.875272777282964,2.8712695770585186,3.5509915040907014,3.655046663576772,3.6384300184654177,3.784033554632547,3.72400532568616,4.2511758447665535,4.190697483822631,4.037826345657938,3.9939115454251897,3.973442658699946,4.091419325449214,3.9558333745970495,4.079888939765983,3.992953836505697,4.089509570691317,3.986011556665807,4.0947332381164445,3.9301759546553177,4.061152916252627,4.072112200289321,4.08983294786755,4.134468386312046,4.070717788793647,4.136793183580541,4.127532365313305,3.914972497069305,3.8977085654615977,4.044233792925183,4.043455041053106,4.035654411642772,3.7965418206613055,3.64185867003713,3.934646762176265,4.061646636897197,3.956771667563397,4.101023725899517,3.964842797205206,4.097436965945726,3.9719929199767896,4.14754495431578,4.142404362225114,3.4945620538682487,3.448877930403307,3.37704398215918,4.169900913889537,4.171849710708757,4.081996854800693,3.923013081875111,4.047071439485755,3.901000706923052,3.8119157712634495,3.752577520893544,3.9779474670786663,3.853334201227718,3.990908344303431,3.862638434121345,4.199766622585132,4.068850954654197,4.173533973855603,3.9922467481069206,4.116491569179383,3.916876123645269,3.904622063981944,3.753949308531048,3.9138087138714903,3.8895912934865713,3.961525870588906,3.919379658277797,3.8894306414644975,3.876906066991962,3.847856207276024,4.18853218716076,4.192506646758298,4.239990345680064,4.243851320089393,4.093817825605794,4.09663991288875,4.045009869995834,2.696345348642029,2.6967243018695286,2.565497550402925,2.694045674345185,2.5631872726409166,2.688337121247669,2.558260464467082,2.6796573809927025,2.698883737352209,2.697900896386466,2.6961538096351325,2.565005554974871,3.113846784251656,2.693647145358704,2.690387332292957,2.560030545090503,2.6863828035283364,2.681643617987205,2.552477422028653,2.542411390794899,2.698767230864098,2.693937940723268,2.6916710599429514,2.684008534183271,2.6925096632602625,2.673019158160116,2.6493535748006214,2.5684481170782245,2.566096060576479,2.561119258672775,2.561180693091747,2.5606733497951635,2.563749500488058,2.684008534183271,2.6600261218286083,2.34661494694806,2.3932808702792667,2.4689638819946684,2.4663770512213445,2.3253526216699435e-06,5.468345278705597e-24,2.37530123414784,2.5969261392700957,2.328292923026064e-06,0.0008344415904216,3.4906331122199243,2.5908579345538527,2.481739897730112,2.597673684749874,2.596507753434223,2.574467111672841,2.581317019795757,2.484635407285664,2.4867376350188235,2.4864248731007352,2.460307349596379,2.473591324330303,2.429547826565278,2.47352985338467,2.510879640838418,2.5041486161316056,2.363728123974429,2.46246317549231,2.3241085435814166e-06,2.459613170774626,2.3231479628071474e-06,2.3238206416945457e-06,2.4759562484219098,2.500802176793127,3.722118001463485,3.7109404223144966,3.687954437299946,3.6545995363962422,3.367511138088405,3.3293365866387434,3.3130789466538717,3.660187916713912,3.643541023704316,3.4451887271451227,3.4303567052010675,4.144722519981282,4.040998842041919,3.864410377222946,4.083138772225551,4.108285196129357,4.148676521039096,3.374546367308022,3.6690566500273047,1.2932783795866054,1.3014967171183227,1.2857398724352485,2.566553404394265,2.6930157770938914,2.783779554588529,4.213042708952444,4.181970366875311,3.3749280059879467,3.547618616234777,4.270342239547515,3.8745788953003855,3.932810140237824,3.906933730880705,3.5403788552348314,4.0589653883784536,3.7028950474449056,3.6690565774960313,3.4070501775253508,2.511498976607925,2.510527157727501,2.4284891452990176,2.600286577323026,2.591150957612167,2.3931274138355603,2.4271466202804777,2.6009407387788905,2.600908295375313,2.469184448548895,2.514186767242134,2.4235500610973344,2.584793442353748,2.593901452526237,2.598947356185445,0.0008345453141796,22.74280548095703,-24.226778030395508
4,CCCCCCCCOCCOCCOCCO,3.875061263,train,3.8572426,nonionic,0.0003175053131613,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFCDD0>,,,,,,4.232133565481797,4.2487456363062295,4.096766789741546,4.290302053943713,4.370358134175972,4.290341435523483,4.250884180224133,4.261728622371993,4.241929804249784,4.214630756767296,4.149774877717202,4.123963603708295,4.166665722928427,4.170429126167647,4.166665722571826,4.155799185789264,4.1172754931162805,4.092133746168489,4.110171945661331,4.0563288343086485,4.052502744100187,4.017965425186131,3.977982536812962,3.963697141202697,3.951773844536145,3.919701607151421,3.855898731239584,3.779958613862088,3.610987200784409,4.184172427479711,3.676317719939701,3.669241240268069,3.6501416169592575,3.6250168792764432,3.921839322664458,2.875481309276244,2.886553419794821,2.8872398547642257,2.887332017055851,2.8868297144184214,2.885734004602392,2.8840471863881563,2.8817727861047104,2.878915531506477,3.554173589057199,3.6511709000147032,3.6352028035583,3.778721883484784,3.7186699481181047,4.228078319238186,4.2135840603998,4.034020283083795,3.987479752119237,3.9682193848212366,4.085510160905638,3.951127762906876,4.074627613835935,3.986834844779247,4.082828088806284,3.980305576670664,4.088331119939238,3.925984763902824,4.05660792309432,4.064331807470151,4.081141441945448,4.150328896400069,4.083981167111569,4.154465204066031,4.142831842077269,3.937561342786249,3.902988569032568,4.043418152402434,4.042993810630088,4.035548682256991,3.8223879167815142,3.6712379495039,3.951159406117757,4.051983272415516,3.954328562474038,4.091525212940454,3.963443156336936,4.087241173843841,3.970003046295532,4.165910537332993,4.158946578462565,3.49808538912966,3.4580230116163317,3.390564167153725,4.190508744096592,4.193386863043831,4.083978724654237,3.939085404371034,4.048096976430392,3.915676776787346,3.8229908668366472,3.7619949251757214,3.978129473475526,3.865894299824207,3.9911661433931376,3.8755322347401457,4.179618077642483,4.060453779612661,4.192657794531804,4.019808553691583,4.129704912799267,3.940682451292998,3.924897582299706,3.7784759675862376,3.929491132832303,3.903846581822829,3.985974216584533,3.935807622168609,3.902567368721882,3.889184451245991,3.858882806996937,4.210319336717856,4.209997533367597,4.269223436706239,4.269223458481883,4.138900793632949,4.173054934076632,4.115118542206059,2.69535063974467,2.695653429820241,2.564574108314849,2.69290256400664,2.562201078985891,2.6871264044918703,2.557214923092717,2.6783842814267,2.699071853421265,2.6980508321804653,2.696265554723733,2.5651019154529715,3.1140306861140448,2.693720788989433,2.6904230617476723,2.560061386049723,2.686380901830988,2.6816044606417444,2.552443571964971,2.5423142158353143,2.6976170513143134,2.6927940647478605,2.6904826466590364,2.682755794713509,2.6912909478416203,2.6719793398175926,2.648625512023244,2.568271779711927,2.565854780697322,2.5608142830789453,2.560201439050173,2.559693422814601,2.562769327616625,2.682755794713509,2.6586617514213047,2.345746647931497,2.392365290697149,2.469045022257766,2.4663994308467045,2.325353457239432e-06,5.4683497015608595e-24,2.37532145728211,2.5971892615871623,2.328301422314962e-06,0.0008344459513186,3.491487496941235,2.591051983164356,2.48229786424264,2.59859406200417,2.5982796072338465,2.578562931150692,2.5855026888606374,2.4849514820787797,2.486994565589862,2.486621852753708,2.460386987862711,2.4736283893873514,2.429538168817567,2.473389950309788,2.5107172833624603,2.503987123369908,2.366293731111667,2.4653270904258475,2.324215709938042e-06,2.4624211690440063,2.3232743104691403e-06,2.323981579123161e-06,2.4759342591345823,2.500580834777284,3.718236803996112,3.7068358721557626,3.683730916756516,3.6503500491399383,3.365040916527181,3.3269044888665618,3.3105395435914056,3.661176192575378,3.644227780473801,3.4455512307729315,3.430518858463373,4.207793732108933,4.111035918339576,3.8872230940628936,4.129195207567582,4.1026184708095785,4.214630742895393,3.3743273889643355,3.6697022294680255,1.2930220185075996,1.3012957011446988,1.2854577031035237,2.5655713848009527,2.6925399436204414,2.784600976503311,4.261728602152037,4.241929787265848,3.383367666152459,3.5598356986855424,4.240953259780168,3.877303887546737,3.927618635253128,3.90209039234577,3.536255055232868,4.134676306878256,3.703886503660287,3.6697021567763977,3.407192050831209,2.5114482367973845,2.510376060596592,2.427769973753909,2.600618703198618,2.5914236552335863,2.3930378764872278,2.4263725456263097,2.6013071396591387,2.601308713308982,2.469324322773053,2.5141276347992214,2.422723326736893,2.5849305477421605,2.593915085603871,2.599245029073882,0.0008345504530777,63.76677322387695,13.059394836425781
5,CCCCCCCCOCCOCCOCCOCCOCCO,3.963787827,train,3.953247,nonionic,0.000111107551545,<rdkit.Chem.rdchem.Mol object at 0x0000021AF0FFD9A0>,,,,,,4.175098752143075,4.186237622952921,4.06530414425735,4.211770431049202,4.290341435523483,4.370358134175972,4.330164984227118,4.2617286229917895,4.269223458481873,4.261728625758288,4.214630763736814,4.179137893406597,4.138900786466598,4.155799185789264,4.166665720186749,4.170429126167647,4.15579919164904,4.138900798196624,4.12189264762188,4.096288122929416,4.071456755377701,4.052502747320241,4.008185180768071,3.977837262715755,3.972466966482597,3.9517738476761615,3.900212837495974,3.831621579628631,3.66873669940517,4.140507962818931,3.685191498247366,3.681651957394711,3.669241265538232,3.650141599514908,3.9255685718151274,2.881772787751373,2.883404749984088,2.885274156942039,2.886553418571842,2.887239853399985,2.8873320181506448,2.886829715842453,2.8857340042554798,2.8840471863353656,3.552033286658528,3.6405480685317775,3.6248738936623854,3.765193930064419,3.706648291815496,4.174233585520025,4.199301716581489,4.012525108826206,3.966996583620614,3.9488046488447472,4.059893625201538,3.9325845957778767,4.04997034379342,3.966389053657081,4.057453876282662,3.960231781986688,4.06245537612964,3.908609372687116,4.0334090886580976,4.037798515761238,4.053041106592909,4.139204476469548,4.076939486225361,4.145337383932117,4.132084887398774,3.948720311238168,3.8977028648032666,4.025543230079751,4.025143508168392,4.018121001826155,3.840037440226676,3.695080252984821,3.9553234436055527,4.026508325381507,3.9393492750748047,4.0623756530793935,3.9480896804832617,4.058532504505088,3.954370313326853,4.154884549197127,4.14703135955701,3.4960208384474214,3.461979446223104,3.3995150461983767,4.179173657478037,4.181867500245399,4.06651287900184,3.9429147406638414,4.032675324299477,3.91927493922216,3.825870769333097,3.764523242821155,3.965679946683141,3.869073324074018,3.978241560921548,3.87878571120426,4.135629863911506,4.03537433002272,4.180026300339953,4.033016777296972,4.120435275266769,3.9536999028953335,3.9348442439827633,3.796133041194104,3.933296807418406,3.9074061770262905,3.997824703610597,3.939678452151541,3.904252004871368,3.890813679542201,3.860397401236316,4.196319599159279,4.191592800038403,4.241929788307049,4.241929805290978,4.1666657256700965,4.250884189425741,4.183279755536491,2.6924103886509254,2.692712166734226,2.562036904898812,2.6899704805475757,2.5596706075735245,2.6842134913662057,2.5546985343639426,2.675500115249048,2.6973793328507893,2.6963602769426185,2.694578429728322,2.563646870353712,3.1112562102264163,2.692038539964446,2.6887471078279392,2.5586145339619097,2.68471262795328,2.679945211003557,2.5510090081441983,2.5408958186903274,2.694669215833915,2.689862342688741,2.687558611805496,2.6798572935362963,2.688364227358654,2.669267782257876,2.6462681515435724,2.566473486044634,2.564061350402812,2.5590309497751083,2.557676625474245,2.557170044467927,2.560237245900825,2.6798572935362963,2.655841281554164,2.3437589652235737,2.3902709478676,2.467686220292497,2.4650446252113087,2.325302837001219e-06,5.4683223625577915e-24,2.374097110638246,2.595867106971667,2.328258689406905e-06,0.0008344174297216,3.4871094775217624,2.589738914819466,2.4814181056614277,2.5979432257102606,2.59848187867292,2.5812680409658224,2.588213365733024,2.483684371382,2.4857245665030736,2.485352381087419,2.458876253388235,2.472095220802184,2.4280783914404704,2.471857188747817,2.5091355489784086,2.5024172204380357,2.3674296285299192,2.4665953713063438,2.3242630609666257e-06,2.463638460004202,2.323340870246348e-06,2.324082712828356e-06,2.4743971485367,2.49901688442871,3.706763991296908,3.695607331506909,3.672972988185882,3.6402195190306617,3.358454249247701,3.3206623907248494,3.30443759701798,3.655416166257846,3.6386394743013897,3.441253717363081,3.426316919395558,4.25198619154674,4.177612845972395,3.8986393132131503,4.155563238170492,4.077998311017348,4.261728605538332,3.3702366826440917,3.664162323011157,1.2924828841148746,1.300750261921543,1.284924291103915,2.5630313464827927,2.690273656164317,2.783230583967439,4.261728602771825,4.269223436706239,3.3869537883451506,3.5657525773631704,4.181313574298032,3.870958988585056,3.912414957997012,3.8878251097842367,3.527498757846771,4.211789784452251,3.697984815564664,3.6641622510514393,3.402901585437264,2.5099580314404784,2.508787402751578,2.4256494096291354,2.599291441477772,2.590016980443046,2.3914948801295504,2.424255271822613,2.599978850132783,2.599980421432241,2.467965098043987,2.512532312079464,2.420614620504218,2.5835340920272034,2.5923381451343324,2.597919815597685,0.0008345246157698,63.338199615478516,-79.73136138916016
