,0
train_rmse,0.23549695849618613
train_r2,0.9617627908739501
selection_alpha,0.037480680848857355
selection_l1_ratio,0.5
final_alpha,4.0
intercept,3.169764438242775
test_rmse,0.2733394289548958
test_r2,0.9488444315181949
num_non_negligible,103.0
train_nll,
test_nll,
num_low_freq,130.0
